location_identifier,bounding_polygon,median_all_12m_price_per_m2,count_all_12m,median_6m_ago_price_per_m2,count_6m_ago,median_last_30d_price_per_m2,count_last_30d
12305,0106000020E610000002000000010300000001000000D0000000F5D6C05609C62A405EA516A5DF334A40639C1AC3F7C52A40EA6D7DA2FC334A409DA1B8E34DC62A40C482B174F4334A4046E22F7777C62A409F758D9603344A40133CCFE9C3C82A4079D965AEC2344A401DA55C2BEBC82A402D1A7CABBF344A406E63FDB0EFC82A40FD3383F8C0344A406BFC789E2EC92A4012222A9EC4344A40BFCEF2E1FEC82A409DADCD10D8344A4026C22BEEE4C82A40D1D10550E7344A40A2CB400A43C92A4046949B4DEC344A40902859F388CA2A40C801052857354A408E2F90566BCB2A40745314F93F354A400525BB88A5CB2A407110638852354A40D71533C2DBCB2A40E47B90AF4E354A40E51B1BCB05CC2A407DF5A7435D354A400E46915ACDCB2A409E29745E63354A40E68A9CCFCACB2A406C3D433866354A40F99C60A4BCCB2A40726A0CDF67354A40948444DAC6CB2A405E3B623E6A354A40085E8830D9CB2A403061D97168354A40E8A38CB800CC2A40760767A66A354A40165A8C7049CC2A40F1B73D4162354A40196481655BCC2A40137937BB5A354A4095EDE82400CC2A40E0771DBB55354A402F54596F2FCC2A40033C0E2840354A40101FD8F15FCC2A403D06D09442354A40DA7EE8386DCC2A40ED7B79A63C354A403009BC3896CC2A408DC92C8C3E354A406AA8AC01A5CC2A40EF03EB9337354A403724A424DACC2A40FA0159993A354A4061F48189E4CC2A400247020D36354A40C69C0C33D9CC2A4010EDBEBE31354A403F3E7CF4E1CC2A40BF2E1E392D354A401C4BB3D4D5CC2A403FC4060B27354A407E84AB4DADCC2A405221C3CF24354A4003FA3372CCCC2A40AC21CC4818354A40D8E5A5ACF0CC2A40224CF6741A354A40ADA6464321CD2A40743BA01111354A408B28379BD8CD2A407CD6355A0E354A40C944A56CECCD2A4002D369DD06354A408B49247612CE2A403DB7D09508354A40EF703B342CCE2A40737F9AFFFC344A40A3CD716E13CE2A40B9EE9C1CF4344A40B0DE4D5C33CE2A40313C9BFAE5344A40A29E99BBF1CD2A4039F1D58EE2344A405D8D47043ECE2A401F80796DDB344A40705B5B785ECE2A40A72F3A0FDD344A401D7AE6406ACE2A40DF2CCA11D7344A40E702F2800DCF2A40C4D21B49DD344A40006D50A0F4CE2A40B3CCC75AE8344A402B700DC74ECF2A402D382806ED344A4017E7B9CF3BCF2A40892249B5F4344A4025C2D03472CF2A400C2F771CF5344A403CABBB687ECF2A4067BA3203F0344A404BB1A371A8CF2A4007921C55F2344A404B283394C9CF2A40B53A94FCE3344A400B79A97DDFD02A40E1FC3CFCEB344A40F56915FDA1D12A402EE23B31EB344A402AE8514C39D22A407D433C6DE8344A402794CF3CCAD22A407BFA08FCE1344A40C67AB482F0D22A40FD6BD49EED344A40C5C8923996D32A40AA5093CFE1344A40641D33F55FD42A408AA3BCA0CF344A40081EDFDE35D42A40130EBDC5C3344A404AE6FD24E3D52A40763980D998344A40D355702EB4D52A40E075EC5685344A40BEF50604DFD52A404C1EAA8482344A4026998BAEC1D52A40CE07BAAC78344A40D41BA4969CD52A404A93F7167B344A40E440594288D52A406591819774344A40150D0863FAD42A40EFED4C5766344A4096838F77FDD42A40EE14617946344A40F969DC9BDFD42A404D3FF2182F344A4014E8137992D42A4027B04A3327344A40F052EA9271D42A4092F2EE2312344A402D358CCC6DD42A4022C1F979F8334A40601A2BD615D42A4003A21639FA334A40E6AB89AA04D42A402A9EC431DC334A4043363575C3D32A40A2D45E44DB334A405F2F0384C5D32A4039364C7ED5334A404FA1A98DA0D32A40D514B7C0D4334A404C61EF0FA5D32A4031E82917CF334A403E25427E91D32A4043F7F6F8CE334A40C09BC99294D32A40047C6DECC8334A40E7D143238ED32A406C9B3D2BC4334A40C1470E2263D32A40DEFAFA6BC3334A40F1FCFDBD6FD32A4071A2A712AF334A40EAF307B941D32A40D79B621FAE334A4044EA2C697BD22A4009F1924957334A409857097140D22A405DDB807456334A40EDFABB2D47D22A405230BEC348334A400DC0AB8A15D22A40B180AE2248334A40A4A597BD11D22A40F266C3503D334A40BB8E82F11DD22A40DFE6E84C35334A40ABE23213B1D12A4025896F7209334A4056783CD285D12A40A9119FE007334A40DEE8BEF792D12A40B911BB5BFE324A4043C70E2A71D12A40E967452FFE324A40C17C68D59DD12A40EF4806CAB7324A40DBE09FADDED02A405C8C26BCA9324A408187B36CF7D02A401775F74A6A324A40513239B533D02A404EDCE0FA66324A40EA74C53137D02A4053E34AE251324A40D5157D4FF6D02A40173B2BB352324A4049337106DAD02A40E5EBD74235324A40B3733F4C67D02A409057D6EC37324A40D2127530ACD02A40ED4A260230324A409C2DC5FAABD02A4042F394302E324A404912842BA0D02A406B7242322E324A40ADB717E2A2D02A403F45C4831C324A40ABA63517C9D02A4045C07C0D1C324A4083B57B03DDD02A4020BE028706324A40D9710D7DC1D02A40D30C4EE905324A40D7187442E8D02A40704793E6EA314A4072480FE8F1D02A40C8B1F50CE1314A405E7127C753D12A40F9F31208E0314A40AB8779A05FD12A400CF26904D1314A40FC6200F26FD12A405ABDC3EDD0314A40D18F2B9A73D12A40ABD4473BC9314A40EF1B5F7B66D12A407BF486FBC8314A405EF3AACE6AD12A4048F36CFBC3314A40A4946B651DD12A404FB6DCF4C2314A400FC86F1B57D12A404AF663EEB5314A401283C0CAA1D12A401FE7470DB7314A405626A199CCD12A404E7E8B4E96314A409987A7B283D12A40A0CC9AB399314A40FDBE7FF3E2D02A40F80B2C369C314A4082250D24DED02A40EA4EC12B93314A40DDCAB7E3F2D02A407FB273E492314A40B4EFE599F2D02A40E2BE1FC88B314A4038F2E5AA1ED12A402EBD474783314A4086F01E566ED02A4044CD469D6F314A405E4315A353D02A40D0132A9375314A4028CEF68D54D02A40D588AAA976314A400E06E8082AD02A408EC23FB676314A40382971C229D02A40356909E874314A408A03E8F7FDCF2A40DE019EB470314A40858549A764CF2A4032D2E69370314A40611FF87365CF2A403DD68C0C72314A40644392B476CE2A4084CA092472314A40ACC77DAB75CE2A40CD15EF117B314A40BFD9418067CE2A4020E637F17A314A404B6C883B28CE2A403521527875314A40B636E8A628CE2A40A5FB94BE6B314A400CF67013FFCD2A40166FBFD76B314A405432A59AFECD2A40BAE303F170314A402CC94B48B5CD2A409BECFA6074314A400D8CBCAC89CD2A4083D83E8974314A408B85C6B887CD2A40C125B6717A314A40686A23E879CD2A4068F459547A314A40C4D4F1F33ACD2A40E35C797F72314A40FFF04E99F6CC2A407E213F7672314A40AD20BC2CDCCC2A403AE97DE36B314A40168E7B4ED5CC2A409A643FE65E314A408407173C96CC2A404EA555E35B314A402A04CD4296CC2A401616DC0F78314A403D52335AFDCB2A40587B33C577314A4083609F4A17CC2A40CA2B216981314A409F20B1DD3DCC2A4001DE02098A314A409FD8F96D3ECC2A4096BABFD595314A40769F88EA52CC2A40D42D967DB2314A40C58CF0F620CC2A40E0377469B2314A40A7E3D64922CC2A409238D0E8B3314A40419DF2E846CC2A402202695ABD314A404B96EE096DCC2A40225E8DA2BD314A40AA5670896DCC2A40558847E2E5314A40586A076D83CC2A409C4EB2D5E5314A406ECE77A686CC2A401C7A8B87F7314A4049BBD1C77CCC2A4034EA6BA7F7314A4049731A587DCC2A40D8953BD807324A40A13DA8D5A1CC2A40AF44A0FA07324A4042356FE6A1CC2A40D4A535BC0F324A40C8E3B3869CCC2A4027D2A2E30F324A4004A678019BCC2A40E6BD7B911A324A4019987043E7CC2A40DBB39DA51A324A403C5574DA09CD2A4009D91E6228324A40CB564DC6E7CC2A40865968E734324A405B6FE5362BCC2A4092D90F6734324A40EA9F96D52ACC2A4086EC174740324A40C58CF0F620CC2A40442B9C4940324A404E53156415CC2A40A27BD6355A324A4081BF4EA03ECC2A404F35C4C25A324A40FDB15AAA1CCC2A4034A95780A5324A40C2B0B26C9CCB2A40AA0A0DC4B2324A403D92DCABA0CB2A40925D6919A9324A408016A64AEFCA2A40DAB342ECA7324A4005FFB68201CB2A40F37A8BE2B0324A406268757286CA2A400A4AD1CABD324A400EAFDAEB93CA2A40681888AFC0324A40C878944A78CA2A40C0852B56C3324A401779FE5998CA2A40A43FEA65CA324A403DA87AE871CA2A4090943EBECE324A40031775F74ACA2A4029BAE46EC6324A4061318FA108CA2A40F02CE68CCD324A40BC62A131EEC92A409A9DA0A8C7324A408BEE6A03C1C92A40EB138ABECC324A40F8BBC161B3C92A40FE00B562C9324A4028DF22E648C92A4058FC4BF7DF324A40BF33901D0AC92A40D71EACB5E6324A40BF33901D0AC92A401D7D827AE9324A406FCF98EE1AC92A409259BDC3ED324A403CCFE9C3C4C82A4082CF6ADCF6324A4011F9D3EBBBC72A409557F844E8324A405B7FA6B970C72A40D2904CE207334A40E179A9D898C72A40304B96EE09334A404A0DC8B9A8C52A405B28999CDA334A40F5D6C05609C62A405EA516A5DF334A400103000000010000002C0000004EC3A68416D42A40CAE2FE23D3334A4038633D5A41D42A40A10D654DD1334A405BCA9EA97CD42A4059D130C6D1334A40952FC3DA73D42A404016A243E0334A40338D261763D42A40ECB5EA84E1334A401719D3026AD42A40564C0059E3334A40F18FAD1D7BD42A4002767F06E5334A404159428875D42A4072B55F88E6334A40AFF3CA5070D42A4061EE4916E6334A409B9548FD50D42A4048307A13E8334A40C08F0F1F7DD42A4099C98168F7334A409C4EB2D5E5D42A4004C2F3F7F7334A4063A4CD27E1D42A4027EEC220FA334A403D8E3056E5D42A403BFE0B0401344A40B47F5479F1D42A409E279EB305344A409D6A8885B5D42A403D9D2B4A09344A4016719582C9D42A408D0DDDEC0F344A4046BAFA0C03D52A40FAA12D420C344A4024A35E4B23D52A4041857E0118344A409E2EE64240D52A404834812216344A4041F6D5B03AD52A4023CB38FC24344A40172AFF5A5ED52A406AEDC73725344A40FD70EBC957D52A40BB86CF8C34344A409CCF6F4EDBD52A40E42D573F36344A40EAA001ABD9D52A40DEB5DF3543344A4067DBC424B7D52A409F573CF548344A4010470D5CD4D52A40F7AA3A504C344A4013510251E6D52A406A7B05B353344A401849168B3AD62A40BEDBBC7152344A406D228ED02AD62A40B4EB394437344A402FCD63833BD62A409FAF592E1B344A405053CBD6FAD62A40FAB9FCE2AD334A4059FD6C3F74D42A408EC646C5A4334A409797570971D42A400712CAB1AB334A400CB155DD7ED42A4048CD0D3CAD334A40A87B53477DD42A404CF49E6FB0334A4047414BB269D42A405B75C2F0B6334A40AD6E505667D42A409C5E189FB8334A40EC1D24FA6BD42A40E380A7DAB8334A4085B35BCB64D42A40F41CECA8C5334A40E3EE62505CD42A405F5D15A8C5334A40AF496D9857D42A404B3CA06CCA334A403268322DFBD32A40DB2AD20EC9334A404EC3A68416D42A40CAE2FE23D3334A40,12,404,12.5,34,12,51
12307,0106000020E6100000010000000103000000010000000B0000009BAF928FDDD12A40FD61F0D533304A4087AEFA12E0C62A400635D7C45D304A407FFD6BD49EBD2A4066EF31FDB7314A404E1C8A4C0AB92A4007A348ADE6324A40BDB90908F7B82A40FF417FFC00334A405959918774C62A40D425885F56334A40FDB15AAA1CCC2A4034A95780A5324A405626A199CCD12A404E7E8B4E96314A40CFA9BFB91AD42A40EB5800AEBF304A40818D356D10D32A40FF1AB5673B304A409BAF928FDDD12A40FD61F0D533304A40,14,262,14,40,14,34
12309,0106000020E610000001000000010300000001000000100000004D7DC5BF74D72A408862974D25304A40F405E39645D32A402AB1C6342E304A40818D356D10D32A40FF1AB5673B304A40802E75EB90D22A40A6A5A8E969304A40EA74C53137D02A4053E34AE251324A40513239B533D02A404EDCE0FA66324A4043C70E2A71D12A40E967452FFE324A4056783CD285D12A40A9119FE007334A400DC0AB8A15D22A40B180AE2248334A40150D0863FAD42A40EFED4C5766344A404AE6FD24E3D52A40763980D998344A4013C7CBE4E5D62A40076D286B8A344A40D9BE36D19DDA2A40B26E17F5A4314A40B651F8C7D6DA2A40CF55A98F76314A4042B28009DCDA2A402D324B4C61314A404D7DC5BF74D72A408862974D25304A40,11,337,9,37,8.5,32
12347,0106000020E61000000100000001030000000100000014000000692F473426D52A4055E2957F88374A405412239573D32A4065D707A3A3374A4051A3906456D32A40C714072BA9374A405ED905836BD22A40B541DC8B1E384A40719B5F8374D32A407D5C1B2AC6384A40A607AAEBF5D32A404F6DBAAF14394A404937781508D52A4098231A93B4394A400BAD985B6BD52A40C1300510E3394A4089D00836AED72A40C5B2F4FCC43A4A403CCBE2B496D82A402FE301C00C3B4A406E56D86729E02A40DEA4B3DD4E3B4A40AFC10CD7B4E02A408F43B3A1513B4A40302DEA93DCE12A40D1AE42CA4F3B4A40047058BF3EE32A40E2AE5E45463B4A406D0613DACDE32A404DB5BBAC2E3B4A40F3D4D97F53E62A40DCE0FA66513A4A4085AAE2D759E62A4079B130444E3A4A401338239408E62A409E6D24BF343A4A406DA6E7829FDD2A40769A160676384A40692F473426D52A4055E2957F88374A40,20,848,23,148,21,101
12349,0106000020E61000000100000001030000000100000013000000D5D237C4D3D62A40AC2C1BE780344A401D7AE6406ACE2A40DF2CCA11D7344A40A29E99BBF1CD2A4039F1D58EE2344A409DF529C764CD2A4063601DC70F354A40E5C7A9E7EECC2A4092C3712A63354A405BC0BAE0C2CC2A40D354AA9F92354A405ED905836BD22A40B541DC8B1E384A40BC35FAE29CD22A400CB2C0B22D384A407773A72A23E02A4051346A1904394A4059750C7ED1E02A4053E17437F4384A40E4B5B700D9E02A409392793FC9384A408BC56F0A2BE12A40113EEF213C354A40BAA5304A2BE12A40AE00F09936354A40089F9C572BE12A4025F785A11F354A407CE761B202E12A409A9C35D318354A406C92C437B9E02A403B1BF2CF0C354A4004DA67DF26DD2A4091C88855CD344A40E81615CCF3D72A404DB791578C344A40D5D237C4D3D62A40AC2C1BE780344A40,15,469,15,53,15,64
12351,0106000020E610000001000000010300000001000000110000009946938B31E02A40D84812842B364A405452CCE616DF2A40479D6FFA69364A40857247A412DF2A407FF964C570364A404641F0F8F6DE2A40BB29E5B512374A4093C3CCE3D5DE2A4025027A8615384A40FE0FB056EDDE2A40B55EC2572A384A4042A89C4022DF2A40112A82493B384A40DB0B16985FDF2A40738F5B8242384A4005B4BE92F5E92A4079043752B6384A4005B0B783C7ED2A40A5A6B805A6384A40E1F725D181EF2A403DF372D87D384A40976A0B7492F22A40F5E7ECAEFD374A4078E052848AF42A404AC274102A374A4024816154ADF42A402AEDC33016374A4015223BCA1CF22A4090357E3C4F364A40A45181936DF02A40512745D03D364A409946938B31E02A40D84812842B364A40,14,438,12,53,14,47
12353,0106000020E610000001000000010300000001000000100000006C92C437B9E02A403B1BF2CF0C354A408CF9145B9CDC2A4089DB57D416354A404FE1AD98B6DC2A40C115F5EE34354A40F419506F46DD2A4087F3154960354A403F0E942584E02A40D4E87A4732364A404AAC318DCBE12A4072DD94F25A364A40F8286DBB1AE22A40F7FEAB3363364A409BEF969AF3E62A40D89134C9D9364A40FBC3E0AB67EA2A4095B7239C16374A409E842DD1B4EB2A408AED49BB2C374A40655F686446F62A40A4D6451B91364A4012503CC2C4F62A40EA17361488364A40544035B973F82A40E6F10FB633364A40E6536C7132F62A405BADB8DD70354A40B404190115F62A40475BF0FD68354A406C92C437B9E02A403B1BF2CF0C354A40,10.5,830,12,141,11,95
12355,0106000020E61000000100000001030000000100000013000000EED4B727A3F52A403600C056AE324A40652A0EB10BF02A401B46E63686354A40B4F688E29FEF2A406CE3F49AC3354A407D09151C5EF82A4023BA0CA430364A40434AFD0637072B40BFE3CA8FAE364A4014BAA69B1F0A2B40D23D46D49F364A40D809D407370A2B40386513059F364A405FC31DB97F0A2B40F36ED16E99364A4042870A1F5B0C2B4067A08DB7F0344A40CE84CBCFB20B2B40867A55C26E344A407D52921A7F0B2B4038AE354A4D344A40125553ED2E0B2B40871AE0DD25344A400F3455E69C0A2B40583F918202344A401C25AFCE31082B408033E7CF6D334A40A1CDBBFB2D072B4018A600625C334A405628D2FD9C062B40E6689FD854334A40BE8575E3DD052B402058FA754C334A40B28F04D0DE032B40D15AD1E638334A40EED4B727A3F52A403600C056AE324A40,15,434,15.5,52,16,56
12357,0106000020E6100000010000000103000000010000000C0000006EF36B90EEFC2A4065F558445E354A40F0CE90E0FCF02A40F33746578E364A409087BEBB95F12A405D05E7429B374A407AA9D898D7F12A4071DD3939E8374A40009013268CF22A4036F7A11C16384A4004D7CBA5A7F22A40C784F3041D384A4039E2DA9ABEF42A40200FD8309E384A40040F1D4CD4F42A401283C0CAA1384A40E92B483316F52A40AEE06D94AB384A40434AFD0637072B40BFE3CA8FAE364A4047CB811E6A072B408690F3FE3F364A406EF36B90EEFC2A4065F558445E354A40,14.5,254,13,35,15,39
12359,0106000020E610000001000000010300000001000000130000006CC8E47915E62A40271C30FE6C374A40270B04A678E52A40387BB14170374A40D45636BDD5E42A40C46570EF75374A40C9271A5A53E32A401349F4328A374A4021600894A8DE2A4017D34CF73A384A40D47E6B274ADE2A4092F41F88E2384A40515898744ADE2A40256310B3F2384A401813510251DE2A40CEA8F92AF9384A4059EE1692DDE22A4014DB9376593B4A40403624496BE32A40BD68345E5F3B4A40FEA325451AE72A40DE3829CC7B3B4A4030B0D870A2E72A40D9A6C2E96E3B4A40E92B483316F52A40AEE06D94AB384A40A2629CBF09F52A40FD7964BD62384A40E78FC4268DF42A405FB69DB646384A40B72572C119F42A402330D63730384A40976A0B7492F22A40F5E7ECAEFD374A4056BB26A435E62A40CE18E6046D374A406CC8E47915E62A40271C30FE6C374A40,12,514,10,73,10,64
12435,0106000020E61000000100000001030000000100000012000000C7287403AAF02A402F14B01D8C3C4A40D644550218E12A40E5A6BC0CB53E4A40B31BC75922E12A400381295EC03E4A409BDC39DE2EE12A4016B94CF2C83E4A40360CD58338E12A40F1603024CC3E4A40A38E33F21EE42A405C1D0071573F4A40B27ED877EAE62A4087E93180A63F4A40CEA387461CE72A408B24308CAA3F4A40DDC77663E6E72A40987F3EDBB43F4A4098C926AF84E82A408ECFBFB8AF3F4A400DC7F31950EB2A409F4D582C8F3F4A40F9E17BDA3CED2A403412A1116C3F4A407BB3171B04FB2A405FDF3DF6693E4A40490B3C9C65FB2A40A4349BC7613E4A40879E39909AFB2A40CB50700C5C3E4A4005C24EB16AFC2A40205D6C5A293E4A406CC19CEADAFC2A405C261EABEF3D4A40C7287403AAF02A402F14B01D8C3C4A40,13,"1193",12,153,14,154
12437,0106000020E610000001000000010300000001000000140000002FE301C00CF52A40D1CABDC0AC384A40DEA2DD32F1F42A40B87C7FDEAF384A40209C4F1DABF02A40DF8AC40435394A4002D6AA5D13EE2A401AF8F65388394A401FE340FE88ED2A406625F785A1394A4039F5DC9D10ED2A40B05AF4A9BE394A40A42AB7FEA7EC2A4030B72000DD394A403A799109F8E92A40A180ED60C43A4A40A99894CCFBE92A408EDB792CC73A4A40C7287403AAF02A402F14B01D8C3C4A409120014812F52A40B31BC759223D4A40004DCE9A69F82A40CDF39661923D4A40D390A79B7AFB2A40109EBFBFF73D4A406CC19CEADAFC2A405C261EABEF3D4A4028EE1DDA6CFD2A40DE4724C09F3D4A40B9F479D67FFF2A40490966F1073C4A407B1FFDE549002B4019987043E73A4A40D5B89278D4FF2A40120C31A8803A4A4047B6A970BAFF2A4032C1BA3B7C3A4A402FE301C00CF52A40D1CABDC0AC384A40,16,"1055",15,128,17,136
12439,0106000020E6100000010000000103000000010000000F0000005E34BFF5BC0E2B40BB31F3D36E384A408995760F750C2B4003C067DAB4384A402EE7525C550A2B4059E9A4AD00394A401857016322FE2A40CC780030433B4A4031838CDBC3FD2A409062258BA03B4A40B931E2A716FE2A4097FB896FCD3B4A40D314014EEFFE2A4097D4BFDA073C4A40B4F85E8DFDFE2A40B9008F030A3C4A40A505798725FF2A40471163E30B3C4A405C829DAC62FF2A40197F9186093C4A40B9F479D67FFF2A40490966F1073C4A40EA831BDFCD1D2B408D806500033A4A4047EB0324F51D2B40B435C75E94394A401B5943F34A1B2B407A36AB3E57394A405E34BFF5BC0E2B40BB31F3D36E384A40,24,"1863",21,264,19,127
12459,0106000020E610000001000000010300000001000000180000002DDD6E939B0E2B40FB73D190F1394A40C36169E0470D2B40FAB2599A003A4A40831A193FE80C2B4068CC24EA053A4A4056FA64202A0C2B407920B248133A4A40CAF55BE0970B2B40DD860783213A4A40C99F5EDF3D022B40DD369DAE383B4A403760A120C2012B40C8E41E5C4B3B4A40A2DA3BFE66012B405AAF33CF5B3B4A4058A027AFDFFD2A40590DD308473C4A40578A2EB99BFD2A40B0DC1CF8623C4A40645D370076FD2A40A6385849753C4A405A396A3B5CFD2A401661D4FF833C4A40883DFE1C30FD2A400E68E90AB63C4A40D9AFE02307FD2A4068B4B002D73D4A4017ABBCD353FE2A40E2EBC616DD3D4A401F11532289FE2A40A1FC38F5DC3D4A40FF774485EAFE2A401E66D421DC3D4A403E9BB0581EFF2A400844E3E4D93D4A40E08BE54CC9002B40546DDC07C53D4A4089E53B9DD0182B4061095A37943C4A4019880A7A141B2B405EEB9CB00E3C4A40C41BE3D418222B40D2E28C614E3A4A40336486D73F212B40E184F876013A4A402DDD6E939B0E2B40FB73D190F1394A40,26,"3398",25,594,26,377
12487,0106000020E61000000100000001030000000100000010000000D809D407370A2B40386513059F364A407F7E840607082B409249FC40A8364A4088258A3501072B405255B2ADB0364A40C7F9F609FB052B4046AA398ABD364A40117CC2C881052B40E9746A78C4364A402DFBBF3456042B401468661CD9364A40C63F225CB7032B400C74ED0BE8364A409FA63BF482FC2A40A1664815C5374A4023C4F06CEAF72A4094CCA09053384A402FE301C00CF52A40D1CABDC0AC384A407795FFDA0BFA2A40FA21DB9EC5394A40DE80858208FF2A4001B73874C43A4A40A9AE3209CD002B40B26DAC1FF63A4A40418D316601012B4026416E75EF3A4A4056FC9584FA102B40BB7D569929384A40D809D407370A2B40386513059F364A40,19,"1101",13.5,174,19,114
12489,0106000020E61000000100000001030000000100000012000000067646A522172B40ED0676A15E364A402C387293070C2B4075C5313784364A40E66E7C92E00A2B403D72B55F88364A40C758B78B7A0A2B403A121E238F364A40D809D407370A2B40386513059F364A40CE39782634092B40338D261763374A4051830E5FCB102B40CB1F1D684F394A406BC1E677F5152B4078962023A0394A406AD95A5F241C2B402668380AB5394A40F55613FA4F1D2B40E226FE83A3394A40D5E8D500A51D2B4044E5BA849E394A4047EB0324F51D2B40B435C75E94394A400AB952CF82202B405322895E46374A40069E7B0F97202B40F6BAA0191F374A40D119620674202B409E78735D9D364A4009F945AE40192B40146E43D664364A40F6FC1F1620182B40DB0B16985F364A40067646A522172B40ED0676A15E364A40,24,"1968",23,411,15,117
12524,0106000020E6100000010000000103000000010000000F000000F1B33632340F2B40E30BA4D5DA324A401C25AFCE31082B408033E7CF6D334A40C171193735082B406E275B6E7A334A40B9AA477595092B402F59CB530C364A4070664F5D540A2B40431B800D88364A40C758B78B7A0A2B403A121E238F364A40C93E236CD31B2B40A334E5547C364A4081B45ABB48242B40B83CD68C0C354A40C1745AB741252B402EC55565DF344A40A97290C657252B402EA23726D5344A409FA5756561252B404FB39B74B6344A4022C731EDF6242B40E019C80E85344A40B61490F63F242B403892150D63344A4018D23CDBFE142B404895174FF3324A40F1B33632340F2B40E30BA4D5DA324A40,16,981,14,130,13,111
12526,0106000020E6100000010000000103000000010000001800000010EE2994E0202B40E8627891AE314A40D150ED1D7F1F2B40411E0B1BAF314A40EFD1D160091E2B404C9242B4B1314A403DB25EB12B122B40F2385673CA314A406445685FD4112B404BE7C3B304324A40DAD1EE46D5112B406F4562821A324A40D1C31A78FF112B40057756C15E324A400C4746BD96122B40F20B0ADEEB324A4019A5F04520132B40B3E1FAC10A334A40B6AEE29EF81F2B40ED37C9456B344A409FA5756561252B404FB39B74B6344A40B752BE56F8252B4036DB2626B9344A408D976E12832C2B40E6C3584BA6334A40BC71F7DE842F2B405247C7D5C8324A406068BFFFA02F2B403A443756BD324A40379FDF9CB62F2B4065220093AF324A40E140ED5CBD2F2B40C8BE1A56A7324A40067F64DFBA2F2B4000A2050DA2324A40735D9D08872F2B401719D3026A324A409953B8D4F72C2B407BD404F63D324A4028791AD58E2B2B40736F34362A324A40F71D68AACC292B40D828EB3713324A405CB521B53F222B40E6FD24E3BD314A4010EE2994E0202B40E8627891AE314A40,16,420,17,52,18,56
12527,0106000020E61000000100000001030000000100000016000000D01731A2A34B2B406205099B4B2B4A4055072FB07D4B2B40B517D1764C2B4A40C779A466B44A2B400861246A582B4A40E8A628F27F4A2B405376FA415D2B4A408BA8893E1F492B40A5074F32832B4A4021205F4205472B4021B88086ED2B4A40489C5FDE2D362B40A60C1CD0D22F4A40C93E236CD31B2B40A334E5547C364A40B4B2D881CE1B2B400C4FF92180364A40443A973D64252B408668BE94CB364A40B579D278D8262B40168E7B4ED5364A408C7B3DA9406B2B40959EE925C6324A40CC063EAB716B2B4052448655BC324A40F81E89F260662B4014138A6313304A403F5D9324BE652B402C0FD253E42F4A40B3C986DADB622B403AD67BE0192F4A403666C86768622B40B2ECEEA6002F4A4034E900D2484D2B40D9D1938D622B4A408670CCB2274D2B40BDC458A65F2B4A407935E5AF354C2B40D23EB1A94E2B4A4007DD1445FE4B2B406E5166834C2B4A40D01731A2A34B2B406205099B4B2B4A40,19,541,18,94,19,51
12555,0106000020E6100000010000000103000000010000000C0000001C4C7963F72B2B405CFBA7C06E384A40F92C74CA481E2B4083120B218C384A403C7CE3B55C172B40B90E1F227F3C4A401F605221C3172B4092E11D85903C4A4089997D1EA3182B409FCFDB33A63C4A405A057B5DD0282B40AFACD96F923D4A40EB94A2F0342C2B40A83F564B953D4A406159C40B7D372B40AF33CF5B863C4A408D1E094504392B40E9B6442E383C4A4085F12E72AA302B40C72DE6E786394A40F82702E66B2C2B407CA2467C82384A401C4C7963F72B2B405CFBA7C06E384A40,19,"2358",19,350,18,260
12557,0106000020E610000001000000010300000001000000100000008C31B08EE3372B405708ABB184344A40AAF644323F2E2B4044D8953BD8344A40D4C4F132792D2B400E9A023EE4344A401835A9B2392C2B40238E2BE400354A40D119620674202B409E78735D9D364A40D0E5176F751E2B40E555E7621D384A40D5905D0E601E2B400FB33CB434384A40F92C74CA481E2B4083120B218C384A4013865C0421202B40F61384E112394A4068A89BD54C242B401BBEE02E56394A409D47C5FF1D252B40FD6DAA494B394A403EA3BE767A3B2B405EB1D018F7364A4080379325293B2B40C7478B3386364A40B07DB72F563A2B40F26BDA7BA7354A40444E5FCFD7382B406A1D0BC0F5344A408C31B08EE3372B405708ABB184344A40,16,"1415",16,217,14,169
